,Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
3317,27,F,Malo,92036.0,45712.0
3318,38,M,Regular,55342.0,1199.0
3319,22,M,Malo,105745.0,38860.0
3320,19,M,Bueno,40977.0,16375.0
3321,39,M,Malo,77396.0,2711.0
3322,65,M,Regular,70021.0,32437.0
3323,19,M,Malo,89057.0,28022.0
3324,27,F,Bueno,86836.0,9182.0
3325,51,M,Bueno,47075.0,27641.0
3326,33,M,Regular,109515.0,29530.0
3327,65,F,Regular,50802.0,22612.0
3328,68,M,Regular,97761.0,5995.0
3329,56,F,Bueno,97017.0,40950.0
3330,39,M,Malo,106753.0,38270.0
3331,29,F,Malo,75822.0,12920.0
3332,41,F,Regular,71603.0,22144.0
3333,64,F,Malo,100291.0,18882.0
3334,57,F,Malo,110450.0,2565.0
3335,55,F,Regular,55592.0,23373.0
3336,27,M,Regular,76006.0,43557.0
3337,52,M,Bueno,46269.0,5024.0
3338,68,F,Bueno,70138.0,24691.0
3339,66,F,Bueno,82398.0,24841.5
3340,49,F,Bueno,110091.0,1241.0
3341,24,M,Malo,39874.0,24841.5
3342,38,F,Malo,77228.0,38477.0
3343,37,F,Bueno,82670.0,22383.0
3344,43,F,Bueno,27925.0,47507.0
3345,21,F,Regular,23107.0,11830.0
3346,63,M,Malo,106388.0,28975.0
3347,69,F,Malo,115719.0,46546.0
3348,39,F,Bueno,47617.0,26551.0
3349,32,M,Malo,94258.0,40928.0
3350,57,F,Regular,70075.0,23267.0
3351,38,F,Regular,42631.0,12375.0
3352,32,M,Malo,82444.0,21513.0
3353,39,M,Bueno,117158.0,4403.0
3354,69,M,Malo,27883.0,4897.0
3355,45,F,Regular,39708.0,163.0
3356,31,F,Bueno,66221.0,36078.0
3357,44,M,Malo,69636.5,17379.0
3358,58,M,Bueno,41134.0,47759.0
3359,57,M,Bueno,53550.0,30030.0
3360,45,F,Regular,34642.0,29870.0
3361,43,F,Bueno,40439.0,29482.0
3362,66,M,Malo,117779.0,31058.0
3363,19,F,Bueno,44583.0,26871.0
3364,42,M,Bueno,113885.0,26379.0
3365,20,F,Malo,99538.0,2251.0
3366,25,F,Regular,82014.0,24841.5
3367,61,F,Regular,39523.0,23674.0
3368,50,F,Malo,90543.0,6590.0
3369,59,M,Malo,105971.0,31432.0
3370,69,F,Regular,110629.0,40426.0
3371,52,F,Bueno,96830.0,49584.0
3372,23,M,Malo,65538.0,22127.0
3373,56,F,Bueno,67310.0,38015.0
3374,69,M,Malo,30908.0,7715.0
3375,40,M,Regular,77290.0,3817.0
3376,42,F,Bueno,73634.0,29493.0
3377,67,F,Bueno,32699.0,17454.0
3378,60,M,Malo,86912.0,4600.0
3379,36,M,Bueno,34255.0,24690.0
3380,22,M,Malo,99183.0,42750.0
3381,68,F,Regular,80282.0,33762.0
3382,28,M,Bueno,78249.0,37499.0
3383,29,M,Malo,58176.0,22452.0
3384,27,M,Bueno,28163.0,7670.0
3385,25,F,Malo,74210.0,21151.0
3386,41,M,Malo,91979.0,17341.0
3387,45,F,Malo,98860.0,29604.0
3388,58,F,Regular,41143.0,24841.5
3389,53,M,Bueno,24920.0,18538.0
3390,54,F,Regular,102911.0,17015.0
3391,38,M,Malo,57996.0,44644.0
3392,25,F,Malo,69636.5,49849.0
3393,26,F,Regular,114071.0,49183.0
3394,64,M,Regular,101251.0,15852.0
3395,32,M,Bueno,67252.0,46258.0
3396,65,M,Malo,83179.0,21258.0
3397,63,F,Regular,26450.0,38330.0
3398,57,F,Malo,69636.5,41508.0
3399,35,M,Malo,70235.0,2248.0
3400,59,M,Bueno,110546.0,6192.0
3401,37,F,Bueno,20020.0,27410.0
3402,23,F,Bueno,100253.0,9895.0
3403,29,F,Regular,69636.5,6406.0
3404,19,M,Malo,86635.0,33924.0
3405,24,F,Regular,43225.0,47086.0
3406,33,M,Regular,88173.0,41303.0
3407,20,F,Bueno,105333.0,5295.0
3408,62,F,Malo,60225.0,12264.0
3409,20,M,Malo,30807.0,28038.0
3410,44,M,Bueno,103274.0,38922.0
3411,67,M,Malo,26402.0,9136.0
3412,60,F,Bueno,24521.0,13213.0
3413,57,F,Regular,69636.5,12072.0
3414,55,F,Regular,28382.0,43010.0
3415,50,M,Bueno,35065.0,36053.0
3416,45,F,Regular,105470.0,27431.0
3417,18,M,Regular,34425.0,42290.0
3418,25,M,Bueno,33111.0,2003.0
3419,54,M,Regular,60799.0,19999.0
3420,49,F,Malo,73257.0,31279.0
3421,65,F,Regular,81177.0,42747.0
3422,60,M,Bueno,101046.0,10438.0
3423,54,F,Malo,57851.0,14227.0
3424,21,M,Malo,28816.0,3672.0
3425,47,M,Regular,97853.0,7458.0
3426,23,F,Malo,22175.0,18539.0
3427,63,M,Bueno,31341.0,3479.0
3428,36,M,Malo,83908.0,14887.0
3429,49,F,Regular,45654.0,51.0
3430,26,M,Regular,80895.0,2159.0
3431,29,M,Malo,79696.0,4390.0
3432,28,M,Bueno,77889.0,20035.0
3433,63,M,Bueno,107144.0,28491.0
3434,33,M,Regular,103115.0,16080.0
3435,18,M,Regular,50194.0,34880.0
3436,62,M,Bueno,54837.0,45520.0
3437,38,F,Malo,88894.0,47361.0
3438,47,F,Malo,104358.0,22149.0
3439,30,M,Malo,61576.0,15339.0
3440,51,M,Malo,39727.0,29305.0
3441,21,F,Bueno,54579.0,1354.0
3442,45,F,Regular,116554.0,5620.0
3443,55,F,Regular,36555.0,3754.0
3444,48,F,Malo,69636.5,16593.0
3445,44,F,Bueno,69777.0,16167.0
3446,22,M,Bueno,25906.0,22555.0
3447,42,F,Malo,60751.0,33005.0
3448,20,F,Malo,89599.0,41295.0
3449,50,F,Malo,94180.0,40843.0
3450,21,M,Regular,93678.0,8691.0
3451,42,M,Malo,51644.0,9756.0
3452,37,M,Regular,53521.0,36308.0
3453,51,M,Bueno,31564.0,9327.0
3454,43,M,Bueno,90640.0,28520.0
3455,22,M,Regular,47299.0,43308.0
3456,52,F,Regular,67958.0,40025.0
3457,45,M,Regular,76078.0,28900.0
3458,46,M,Regular,33421.0,16533.0
3459,26,F,Malo,108747.0,31881.0
3460,69,M,Bueno,31202.0,27782.0
3461,55,F,Malo,62185.0,44488.0
3462,67,F,Regular,23685.0,1624.0
3463,23,M,Malo,110197.0,40429.0
3464,36,F,Malo,62637.0,20812.0
3465,61,F,Bueno,38366.0,7529.0
3466,28,F,Malo,44276.0,20653.0
3467,19,F,Bueno,100946.0,27860.0
3468,64,M,Regular,68239.0,13654.0
3469,61,F,Malo,95214.0,2108.0
3470,61,M,Regular,69636.5,3947.0
3471,26,F,Bueno,61401.0,7899.0
3472,38,F,Regular,61230.0,13372.0
3473,41,F,Regular,99424.0,37682.0
3474,51,M,Bueno,102263.0,30373.0
3475,39,M,Regular,88617.0,39435.0
3476,20,M,Regular,43021.0,2263.0
3477,29,F,Regular,29449.0,26188.0
3478,45,F,Malo,35657.0,36583.0
3479,47,F,Regular,69636.5,24841.5
3480,43,F,Bueno,21532.0,577.0
3481,65,M,Malo,70805.0,15029.0
3482,38,F,Malo,101551.0,49574.0
3483,45,M,Bueno,57756.0,35531.0
3484,43,F,Regular,91880.0,30066.0
3485,50,M,Malo,94642.0,17613.0
3486,38,M,Malo,54206.0,48413.0
3487,52,F,Malo,72168.0,19560.0
3488,69,F,Regular,69636.5,8945.0
3489,51,M,Malo,69636.5,29418.0
3490,58,F,Bueno,26389.0,17071.0
3491,68,F,Regular,69636.5,49874.0
3492,64,M,Bueno,55847.0,46622.0
3493,35,M,Bueno,99239.0,24841.5
3494,28,M,Malo,38642.0,20721.0
3495,40,M,Malo,56509.0,2712.0
3496,65,F,Malo,99417.0,17091.0
3497,39,M,Bueno,69636.5,15857.0
3498,34,M,Regular,35414.0,41394.0
3499,22,M,Malo,83176.0,45836.0
3500,61,F,Malo,99865.0,49635.0
3501,28,M,Bueno,82059.0,47487.0
3502,47,F,Regular,69150.0,34301.0
3503,32,M,Bueno,108367.0,16553.0
3504,44,M,Malo,61091.0,17404.0
3505,52,F,Bueno,93124.0,7093.0
3506,50,M,Malo,20903.0,13156.0
3507,37,M,Regular,74235.0,49999.0
3508,33,F,Bueno,78565.0,13785.0
3509,51,M,Malo,75342.0,48359.0
3510,19,M,Malo,62723.0,25271.0
3511,52,M,Malo,55572.0,14694.0
3512,57,M,Malo,37610.0,36114.0
3513,45,F,Bueno,69636.5,4013.0
3514,64,M,Malo,118993.0,32799.0
3515,56,F,Bueno,107063.0,24752.0
3516,23,M,Malo,57550.0,11156.0
3517,26,F,Bueno,74033.0,10304.0
3518,37,M,Bueno,49011.0,40645.0
3519,18,F,Malo,54764.0,38938.0
3520,25,M,Malo,117540.0,12078.0
3521,40,F,Malo,73533.0,26078.0
3522,20,F,Malo,44064.0,2315.0
3523,21,M,Regular,69581.0,27220.0
3524,42,F,Malo,48702.0,31731.0
3525,64,M,Malo,105701.0,32833.0
3526,55,M,Malo,28631.0,12420.0
3527,32,M,Bueno,107388.0,18312.0
3528,38,M,Malo,90043.0,21395.0
3529,52,M,Bueno,86063.0,40301.0
3530,63,F,Bueno,48981.0,46972.0
3531,69,M,Bueno,55764.0,15317.0
3532,31,M,Bueno,70513.0,48225.0
3533,53,M,Regular,119007.0,16968.0
3534,29,M,Malo,86198.0,22854.0
3535,34,M,Bueno,44940.0,5244.0
3536,56,M,Malo,91792.0,30929.0
3537,26,F,Bueno,48432.0,40922.0
3538,52,F,Regular,28367.0,24054.0
3539,30,M,Bueno,45511.0,18588.0
3540,32,F,Malo,28573.0,44590.0
3541,35,M,Malo,35582.0,34660.0
3542,68,M,Regular,25378.0,7018.0
3543,50,M,Malo,85296.0,10621.0
3544,23,M,Malo,33500.0,973.0
3545,44,M,Bueno,85841.0,43602.0
3546,40,F,Malo,41881.0,39383.0
3547,44,F,Bueno,90233.0,37097.0
3548,51,F,Regular,71542.0,34245.0
3549,63,F,Malo,85285.0,25346.0
3550,55,M,Bueno,79547.0,40097.0
3551,31,F,Malo,82151.0,6444.0
3552,53,M,Bueno,27222.0,24881.0
3553,25,F,Regular,27933.0,49153.0
3554,52,F,Bueno,103385.0,24846.0
3555,36,F,Malo,109772.0,11406.0
3556,47,F,Bueno,118706.0,39611.0
3557,31,M,Malo,98437.0,25439.0
3558,37,F,Regular,26940.0,5972.0
3559,66,F,Bueno,104590.0,48063.0
3560,42,M,Malo,79145.0,37873.0
3561,57,M,Malo,63610.0,10931.0
3562,41,F,Malo,77520.0,7702.0
3563,31,M,Bueno,24544.0,19298.0
3564,43,M,Bueno,110854.0,21540.0
3565,55,M,Bueno,69636.5,32040.0
3566,40,F,Regular,91610.0,46904.0
3567,39,M,Malo,71500.0,31000.0
3568,65,F,Malo,59618.0,29805.0
3569,36,F,Regular,119054.0,2599.0
3570,63,F,Regular,45444.0,22100.0
3571,68,F,Bueno,105982.0,30509.0
3572,20,M,Bueno,114079.0,35003.0
3573,59,F,Bueno,76586.0,19183.0
3574,36,M,Bueno,44789.0,38241.0
3575,26,F,Bueno,21617.0,18.0
3576,45,M,Bueno,23333.0,858.0
3577,37,F,Regular,60002.0,25992.0
3578,62,M,Regular,83620.0,32580.0
3579,24,F,Regular,107688.0,5380.0
3580,31,F,Malo,109627.0,35800.0
3581,26,M,Malo,20511.0,18915.0
3582,36,F,Bueno,57850.0,40239.0
3583,64,F,Regular,102172.0,37487.0
3584,69,F,Malo,106053.0,12943.0
3585,31,M,Malo,51786.0,37631.0
3586,55,F,Regular,94356.0,36806.0
3587,53,F,Malo,56244.0,18836.0
3588,57,M,Malo,94714.0,35614.0
3589,34,M,Regular,87261.0,40832.0
3590,47,M,Malo,38477.0,11394.0
3591,26,M,Regular,66533.0,6622.0
3592,50,M,Malo,54469.0,45063.0
3593,69,F,Regular,28496.0,25280.0
3594,42,F,Malo,32270.0,11782.0
3595,31,F,Malo,96008.0,1159.0
3596,28,M,Regular,40724.0,4626.0
3597,52,F,Malo,50416.0,23440.0
3598,58,M,Regular,55575.0,36490.0
3599,31,M,Regular,101190.0,11630.0
3600,47,F,Malo,96614.0,44042.0
3601,58,M,Bueno,113566.0,47656.0
3602,21,M,Malo,93108.0,24841.5
3603,21,F,Bueno,37408.0,48241.0
3604,45,M,Bueno,39359.0,23233.0
3605,25,M,Malo,28698.0,24841.5
3606,19,F,Bueno,69636.5,8177.0
3607,58,M,Regular,113063.0,34528.0
3608,63,M,Regular,59492.0,48970.0
3609,39,F,Bueno,94781.0,38210.0
3610,58,F,Regular,63634.0,26372.0
3611,33,F,Malo,62864.0,23508.0
3612,46,F,Regular,69636.5,14965.0
3613,66,M,Bueno,57355.0,3236.0
3614,65,M,Malo,57690.0,15611.0
3615,47,F,Regular,57814.0,22282.0
3616,29,M,Malo,51645.0,41003.0
3617,52,M,Bueno,104814.0,24841.5
3618,28,F,Regular,92739.0,8680.0
3619,63,F,Malo,76630.0,11340.0
3620,67,M,Malo,68171.0,31093.0
3621,38,F,Regular,41658.0,21107.0
3622,38,F,Malo,35797.0,9148.0
3623,22,F,Malo,69636.5,43074.0
3624,65,M,Bueno,118342.0,17499.0
3625,37,F,Bueno,116494.0,18165.0
3626,54,M,Bueno,72236.0,43786.0
3627,20,M,Bueno,26265.0,25226.0
3628,61,M,Bueno,92134.0,18260.0
3629,50,F,Bueno,102678.0,24916.0
3630,26,F,Regular,73494.0,43910.0
3631,26,F,Bueno,72268.0,30480.0
3632,21,F,Malo,46998.0,32191.0
3633,52,F,Regular,111426.0,9546.0
3634,34,M,Malo,114414.0,36044.0
3635,51,M,Bueno,81339.0,49600.0
3636,41,M,Bueno,34306.0,21921.0
3637,49,F,Malo,84006.0,48776.0
3638,18,M,Malo,67345.0,36940.0
3639,25,M,Malo,31885.0,24841.5
3640,62,F,Regular,63826.0,12836.0
3641,40,F,Bueno,75597.0,8989.0
3642,64,M,Malo,27443.0,24841.5
3643,57,M,Bueno,117375.0,30180.0
3644,29,F,Malo,37084.0,13102.0
3645,29,F,Bueno,109447.0,15357.0
3646,63,F,Regular,24383.0,48381.0
3647,64,F,Bueno,112313.0,30255.0
3648,32,M,Malo,54361.0,36094.0
3649,58,M,Bueno,100294.0,25221.0
3650,36,F,Regular,81331.0,719.0
3651,43,M,Regular,115057.0,17906.0
3652,69,M,Bueno,40529.0,23140.0
3653,46,F,Malo,78574.0,1069.0
3654,39,M,Regular,108627.0,7749.0
3655,57,M,Regular,116917.0,12935.0
3656,38,M,Bueno,50932.0,37655.0
3657,68,F,Regular,21908.0,44035.0
3658,55,F,Regular,50358.0,30720.0
3659,37,M,Malo,50412.0,27937.0
3660,46,F,Malo,103710.0,24841.5
3661,68,F,Malo,101032.0,7944.0
3662,21,F,Bueno,22928.0,48702.0
3663,24,M,Regular,85158.0,12747.0
3664,45,M,Bueno,50632.0,10505.0
3665,45,F,Regular,52309.0,46217.0
3666,21,M,Regular,29280.0,11697.0
3667,39,M,Regular,60449.0,36907.0
3668,29,M,Malo,107171.0,15221.0
3669,62,M,Bueno,46957.0,7087.0
3670,20,M,Bueno,56895.0,21462.0
3671,39,F,Regular,90499.0,22789.0
3672,61,M,Bueno,113057.0,33400.0
3673,19,M,Malo,118151.0,2199.0
3674,41,M,Bueno,41695.0,47316.0
3675,51,F,Regular,94893.0,44023.0
3676,44,F,Malo,83123.0,21737.0
3677,58,F,Malo,45176.0,49774.0
3678,18,M,Regular,38409.0,6073.0
3679,25,F,Bueno,76967.0,16744.0
3680,40,F,Regular,20987.0,10559.0
3681,55,F,Bueno,74462.0,32695.0
3682,23,F,Bueno,87501.0,48865.0
3683,39,M,Malo,116854.0,8401.0
3684,42,F,Regular,46015.0,11659.0
3685,35,F,Malo,114727.0,41890.0
3686,34,M,Regular,86404.0,13894.0
3687,29,M,Regular,70281.0,29160.0
3688,23,F,Malo,57146.0,29272.0
3689,43,M,Regular,68231.0,24512.0
3690,44,F,Regular,49032.0,33645.0
3691,25,M,Bueno,48305.0,46543.0
3692,36,M,Regular,74306.0,21179.0
3693,59,F,Regular,108176.0,10691.0
3694,18,M,Malo,38318.0,16110.0
3695,46,F,Malo,33246.0,35291.0
3696,62,M,Regular,53844.0,45311.0
3697,66,F,Bueno,52602.0,29845.0
3698,52,M,Bueno,41584.0,39038.0
3699,57,M,Malo,35169.0,24967.0
3700,31,M,Regular,45968.0,28478.0
3701,52,M,Regular,26385.0,5088.0
3702,65,M,Bueno,93758.0,40332.0
3703,62,F,Bueno,45444.0,7066.0
3704,37,M,Bueno,82497.0,39313.0
3705,66,F,Malo,25362.0,2321.0
3706,30,F,Regular,119254.0,24841.5
3707,55,F,Malo,28250.0,24533.0
3708,66,M,Regular,88354.0,24509.0
3709,63,F,Malo,56368.0,41098.0
3710,66,M,Regular,64109.0,8294.0
3711,25,F,Bueno,100589.0,46321.0
3712,60,F,Bueno,77645.0,38101.0
3713,37,F,Bueno,76997.0,25059.0
3714,50,F,Malo,47426.0,31248.0
3715,43,F,Bueno,59023.0,40626.0
3716,56,M,Regular,79267.0,20703.0
3717,38,F,Malo,44892.0,38157.0
3718,66,F,Regular,79232.0,3205.0
3719,59,M,Malo,114897.0,34929.0
3720,60,M,Regular,79225.0,17848.0
3721,58,M,Regular,36007.0,33411.0
3722,26,F,Malo,99777.0,14986.0
3723,41,F,Malo,64858.0,11628.0
3724,54,F,Bueno,69636.5,38119.0
3725,66,F,Bueno,109438.0,4553.0
3726,58,F,Regular,110042.0,6518.0
3727,34,F,Regular,103098.0,38491.0
3728,41,M,Regular,40239.0,7946.0
3729,38,M,Malo,82969.0,610.0
3730,68,F,Malo,33065.0,4302.0
3731,56,F,Bueno,69636.5,34311.0
3732,58,F,Regular,58805.0,34234.0
3733,56,F,Bueno,118831.0,41876.0
3734,30,F,Malo,38443.0,14656.0
3735,28,M,Malo,29290.0,39004.0
3736,63,M,Malo,20211.0,46487.0
3737,36,F,Bueno,103634.0,18656.0
3738,28,M,Malo,39072.0,41811.0
3739,30,F,Regular,63290.0,4536.0
3740,63,F,Bueno,105186.0,49871.0
3741,62,F,Malo,35115.0,42974.0
3742,18,M,Bueno,25149.0,19856.0
3743,57,M,Bueno,61992.0,36410.0
3744,61,F,Malo,37716.0,44830.0
3745,36,M,Malo,117724.0,16447.0
3746,29,M,Bueno,33621.0,45823.0
3747,25,F,Bueno,26820.0,33327.0
3748,25,M,Malo,62800.0,34501.0
3749,62,M,Regular,75043.0,24841.5
3750,29,F,Bueno,50399.0,20278.0
3751,65,F,Bueno,34002.0,1542.0
3752,50,M,Regular,69636.5,42231.0
3753,62,F,Malo,65511.0,2415.0
3754,43,M,Malo,73243.0,43751.0
3755,56,F,Regular,48750.0,12905.0
3756,45,F,Malo,111610.0,21601.0
3757,22,F,Malo,37310.0,38155.0
3758,25,F,Bueno,75398.0,21563.0
3759,42,M,Bueno,102542.0,40955.0
3760,44,F,Bueno,95207.0,6643.0
3761,63,F,Regular,64345.0,48435.0
3762,40,F,Malo,113430.0,24044.0
3763,47,M,Malo,111729.0,11246.0
3764,62,M,Bueno,71843.0,2458.0
3765,64,F,Bueno,30222.0,6028.0
3766,40,F,Regular,109322.0,38215.0
3767,66,F,Malo,51509.0,34716.0
3768,64,F,Regular,20386.0,6306.0
3769,37,F,Malo,84334.0,41019.0
3770,35,F,Regular,87170.0,40860.0
3771,35,M,Bueno,60878.0,27678.0
3772,19,F,Regular,89669.0,24908.0
3773,21,F,Regular,58349.0,12363.0
3774,47,F,Bueno,41952.0,14066.0
3775,50,F,Malo,110352.0,48897.0
3776,53,F,Malo,41529.0,48544.0
3777,35,F,Bueno,91303.0,32711.0
3778,54,M,Regular,61521.0,189.0
3779,36,M,Regular,38383.0,11752.0
3780,64,M,Regular,24901.0,7482.0
3781,45,M,Malo,62889.0,16679.0
3782,57,M,Regular,34633.0,24552.0
3783,37,M,Malo,82244.0,799.0
3784,66,F,Regular,39163.0,25381.0
3785,50,F,Bueno,79019.0,9934.0
3786,29,F,Bueno,30707.0,19084.0
3787,68,F,Malo,108112.0,41556.0
3788,32,F,Malo,103597.0,9909.0
3789,58,F,Bueno,65101.0,25931.0
3790,56,M,Bueno,64706.0,45183.0
3791,19,F,Regular,97084.0,25868.0
3792,46,M,Bueno,35115.0,43558.0
3793,58,M,Malo,95379.0,13846.0
3794,27,F,Bueno,59979.0,22257.0
3795,19,F,Malo,60641.0,28013.0
3796,68,F,Malo,89377.0,37482.0
3797,28,F,Regular,26416.0,22875.0
3798,30,F,Regular,69636.5,24717.0
3799,27,F,Regular,20594.0,11408.0
3800,31,F,Regular,34393.0,35607.0
3801,35,M,Bueno,55380.0,36281.0
3802,68,F,Regular,65056.0,27326.0
3803,26,F,Bueno,108279.0,13601.0
3804,56,M,Regular,117507.0,1135.0
3805,45,F,Regular,24861.0,22741.0
3806,20,F,Malo,56126.0,11913.0
3807,37,M,Bueno,100382.0,10101.0
3808,23,F,Malo,111713.0,18631.0
3809,44,F,Regular,53682.0,6548.0
3810,19,F,Bueno,38228.0,37284.0
3811,46,F,Regular,44009.0,36870.0
3812,55,F,Malo,20094.0,48985.0
3813,20,F,Bueno,100636.0,27215.0
3814,33,M,Malo,72221.0,37279.0
3815,47,F,Regular,118453.0,19215.0
3816,57,F,Regular,37430.0,25582.0
3817,19,M,Regular,55571.0,14024.0
3818,34,M,Bueno,74486.0,11413.0
3819,58,F,Malo,110510.0,16319.0
3820,29,M,Malo,116665.0,19446.0
3821,52,F,Regular,82294.0,45483.0
3822,60,F,Malo,40860.0,40743.0
3823,18,M,Bueno,92812.0,32036.0
3824,62,F,Regular,86087.0,12621.0
3825,32,F,Regular,28486.0,10511.0
3826,43,M,Regular,103063.0,19923.0
3827,54,M,Bueno,69607.0,10558.0
3828,38,M,Regular,29745.0,32235.0
3829,66,M,Regular,98533.0,526.0
3830,48,F,Regular,38330.0,1753.0
3831,42,M,Regular,60078.0,26248.0
3832,40,M,Malo,75332.0,14656.0
3833,41,M,Regular,74532.0,23266.0
3834,55,M,Bueno,110365.0,10220.0
3835,45,M,Regular,63336.0,18038.0
3836,38,F,Regular,28070.0,12741.0
3837,60,M,Malo,21320.0,4841.0
3838,35,F,Regular,109043.0,24841.5
3839,53,M,Malo,58921.0,30575.0
3840,52,M,Bueno,26589.0,41733.0
3841,62,M,Malo,84409.0,14418.0
3842,26,M,Regular,112995.0,37185.0
3843,55,M,Bueno,35589.0,41745.0
3844,47,M,Regular,69636.5,27881.0
3845,61,M,Malo,63085.0,14587.0
3846,51,M,Bueno,80840.0,22268.0
3847,49,F,Bueno,63200.0,448.0
3848,20,M,Malo,118704.0,37353.0
3849,20,F,Malo,46732.0,45519.0
3850,45,M,Bueno,117047.0,24841.5
3851,61,F,Bueno,42426.0,48302.0
3852,32,M,Malo,50982.0,11443.0
3853,58,M,Regular,79720.0,22435.0
3854,40,M,Bueno,36746.0,33062.0
3855,57,F,Malo,48514.0,1238.0
3856,28,F,Regular,84889.0,15321.0
3857,65,F,Bueno,23851.0,16074.0
3858,49,F,Bueno,39796.0,13049.0
3859,53,M,Malo,96034.0,35584.0
3860,50,M,Regular,82798.0,24841.5
3861,41,M,Bueno,69636.5,14679.0
3862,56,F,Regular,82985.0,34505.0
3863,51,M,Regular,54592.0,24841.5
3864,45,F,Bueno,64845.0,46998.0
3865,54,F,Regular,35930.0,11434.0
3866,24,F,Bueno,41159.0,44859.0
3867,21,F,Regular,115072.0,33178.0
3868,54,F,Bueno,109788.0,27575.0
3869,18,M,Malo,44003.0,19329.0
3870,18,F,Bueno,55139.0,37554.0
3871,64,F,Bueno,72452.0,41837.0
3872,37,M,Bueno,69636.5,49938.0
3873,36,F,Regular,116059.0,18493.0
3874,46,F,Malo,76955.0,21830.0
3875,27,M,Regular,27464.0,38603.0
3876,35,M,Regular,102646.0,34754.0
3877,45,M,Bueno,92657.0,8126.0
3878,52,F,Regular,29840.0,41838.0
3879,60,M,Bueno,60768.0,40068.0
3880,64,M,Malo,29461.0,22093.0
3881,48,M,Regular,40927.0,24841.5
3882,44,F,Regular,109934.0,35171.0
3883,28,M,Regular,118622.0,24841.5
3884,66,F,Bueno,35329.0,43270.0
3885,66,F,Bueno,35791.0,20785.0
3886,55,M,Regular,72627.0,39469.0
3887,22,F,Regular,34372.0,3295.0
3888,25,F,Malo,112890.0,15687.0
3889,51,M,Malo,68469.0,45643.0
3890,65,F,Malo,69636.5,24841.5
3891,69,M,Malo,54370.0,3582.0
3892,29,F,Malo,71408.0,47245.0
3893,55,F,Bueno,110941.0,30280.0
3894,18,M,Malo,43703.0,42589.0
3895,48,M,Malo,35234.0,38468.0
3896,21,F,Regular,27532.0,40000.0
3897,66,F,Bueno,55416.0,37056.0
3898,62,M,Malo,92439.0,31672.0
3899,67,F,Malo,38242.0,1085.0
3900,22,F,Malo,70254.0,15891.0
3901,47,F,Regular,99324.0,15600.0
3902,41,F,Regular,55249.0,32458.0
3903,20,M,Regular,115049.0,8645.0
3904,28,M,Malo,105078.0,41578.0
3905,62,M,Regular,52294.0,41596.0
3906,21,M,Malo,79784.0,4874.0
3907,43,M,Bueno,23684.0,13767.0
3908,44,M,Malo,43795.0,26825.0
3909,63,F,Regular,80301.0,10913.0
3910,60,M,Bueno,89187.0,16215.0
3911,44,F,Malo,30431.0,18733.0
3912,59,F,Bueno,95667.0,14332.0
3913,68,F,Bueno,109627.0,4432.0
3914,67,M,Bueno,110381.0,22559.0
3915,23,F,Malo,110027.0,26570.0
3916,32,M,Regular,75372.0,24841.5
3917,47,F,Malo,90366.0,6103.0
3918,59,F,Regular,114176.0,43780.0
3919,54,M,Malo,92870.0,15900.0
3920,54,F,Malo,67387.0,2031.0
3921,59,F,Malo,72927.0,17633.0
3922,54,F,Regular,29304.0,24841.5
3923,52,F,Malo,69636.5,19940.0
3924,40,M,Bueno,111291.0,41287.0
3925,23,F,Malo,79486.0,8988.0
3926,21,F,Bueno,85552.0,38067.0
3927,35,M,Regular,93844.0,12952.0
3928,26,F,Regular,49654.0,27369.0
3929,66,F,Malo,59244.0,35862.0
3930,46,F,Malo,25942.0,24841.5
3931,30,F,Malo,70697.0,38493.0
3932,64,M,Bueno,69636.5,1268.0
3933,69,F,Regular,76751.0,24841.5
3934,34,M,Bueno,101098.0,16756.0
3935,62,F,Bueno,26259.0,20764.0
3936,49,F,Malo,24942.0,40385.0
3937,65,F,Malo,67419.0,15032.0
3938,39,M,Bueno,76105.0,29478.0
3939,21,F,Bueno,85907.0,45702.0
3940,22,F,Malo,47383.0,11885.0
3941,54,M,Malo,43404.0,9796.0
3942,58,M,Bueno,92656.0,39047.0
3943,66,M,Malo,25702.0,32863.0
3944,30,M,Malo,93883.0,15478.0
3945,51,F,Bueno,76332.0,32117.0
3946,62,F,Bueno,59419.0,20753.0
3947,39,F,Regular,110576.0,20325.0
3948,40,F,Bueno,108078.0,7021.0
3949,68,M,Malo,93844.0,15185.0
3950,20,F,Bueno,59242.0,5868.0
3951,59,F,Bueno,54142.0,13071.0
3952,51,F,Bueno,116226.0,8041.0
3953,49,F,Regular,27393.0,16515.0
3954,62,M,Regular,89939.0,44075.0
3955,68,F,Malo,89082.0,40058.0
3956,66,F,Regular,48893.0,48263.0
3957,38,F,Bueno,29388.0,25966.0
3958,63,M,Regular,82969.0,39284.0
3959,61,M,Bueno,56660.0,42109.0
3960,38,F,Regular,109244.0,44470.0
3961,61,F,Regular,44726.0,22290.0
3962,28,F,Regular,99544.0,30702.0
3963,56,M,Bueno,82996.0,28223.0
3964,21,F,Regular,20111.0,33575.0
3965,68,F,Bueno,37545.0,45799.0
3966,18,F,Bueno,60168.0,49202.0
3967,45,M,Malo,22379.0,44168.0
3968,41,F,Regular,115773.0,24841.5
3969,52,F,Malo,107346.0,16439.0
3970,30,M,Malo,61120.0,36432.0
3971,64,M,Bueno,37809.0,33511.0
